9.986664629765275025e-01,9.400292917059266612e-04,-5.161794330349351451e-02
2.041821511185353249e-03,9.983327687788232652e-01,5.768460580887312117e-02
5.158610947598584601e-02,-5.771307587834278996e-02,9.969995356978819112e-01
-5.775662089345828809e-02,-5.165370104409294089e-02,5.514477812155647255e-04
-6.282068558954484416e+01,-8.182151444324679801e+01,6.362084485157442941e+02
